time,open,high,low,close
1776036840,6774.25,6774.5,6773.25,6773.25
1776036900,6773.25,6773.5,6772.5,6773
1776036960,6773.25,6773.25,6772.75,6773.25
1776037020,6772.75,6773.25,6772.5,6772.75
1776037080,6772.75,6773.5,6772.75,6773.5
1776037140,6773.75,6774.5,6773.25,6773.25
1776037200,6773.25,6774.25,6773.25,6774.25
1776037260,6774,6774,6773.5,6773.5
1776037320,6773.5,6774.5,6773.5,6774.5
1776037380,6774.25,6774.75,6773.75,6774
1776037440,6774,6774.5,6774,6774.5
1776037500,6774.5,6775,6773.75,6774.25
1776037560,6774.25,6774.5,6773,6773.5
1776037620,6773.75,6773.75,6773,6773
1776037680,6773,6773.25,6772.25,6773.25
1776037740,6773.25,6773.5,6772.5,6773.25
1776037800,6773.25,6775,6773.25,6774.5
1776037860,6774.5,6776.75,6774.25,6776.75
1776037920,6776.5,6782.25,6776.25,6781.5
1776037980,6781.5,6782.25,6780.75,6782
1776038040,6781.25,6781.25,6780,6780.75
1776038100,6780.75,6782.5,6780.25,6782.25
1776038160,6782.25,6783.5,6782,6782.75
1776038220,6782.75,6783,6781.25,6782
1776038280,6782,6784,6782,6783.75
1776038340,6783.75,6784.75,6783,6784.25
1776038400,6784.5,6785,6779.25,6779.75
1776038460,6779.5,6779.75,6777.25,6778
1776038520,6778,6780,6778,6779.75
1776038580,6779.5,6780.5,6778.75,6778.75
1776038640,6779,6779.75,6778.5,6779.5
1776038700,6779.5,6782.25,6779.25,6782
1776038760,6781.75,6783,6781,6781.75
1776038820,6782,6782.75,6781.25,6782.75
1776038880,6782.25,6783.5,6781.5,6781.5
1776038940,6781.75,6785.5,6781.5,6784.75
1776039000,6784.75,6786.25,6784.25,6785.75
1776039060,6785.75,6786,6784.25,6785.25
1776039120,6785.25,6786.5,6785,6786.25
1776039180,6786,6786.5,6785,6786.5
1776039240,6786.75,6788.75,6786.5,6787.75
1776039300,6788,6788.25,6787.25,6788
1776039360,6788,6788,6786.5,6787.5
1776039420,6787.5,6789.5,6787.5,6788.25
1776039480,6788.5,6790.5,6788.25,6788.5
1776039540,6788.5,6789,6787.75,6788
1776039600,6788.25,6789.25,6787.5,6787.75
1776039660,6788,6788.5,6786.25,6787.5
1776039720,6787.5,6788.5,6787.25,6787.5
1776039780,6787.5,6788,6786.75,6787.5
1776039840,6787.5,6789,6787,6788.25
1776039900,6788.75,6789.75,6788.25,6789.25
1776039960,6789.25,6789.5,6788.25,6789
1776040020,6788.75,6789.75,6788.75,6789.25
1776040080,6789.25,6789.5,6788.75,6789
1776040140,6788.75,6788.75,6787.5,6787.75
1776040200,6787.75,6788.25,6786.25,6787.25
1776040260,6787,6791,6787,6790.5
1776040320,6790.5,6791.5,6789.75,6789.75
1776040380,6790,6792,6790,6791.25
1776040440,6791.5,6792.5,6790.25,6791
1776040500,6790.5,6791.25,6790.25,6790.75
1776040560,6791,6791.75,6790.25,6791.5
1776040620,6791.5,6791.75,6790.5,6791
1776040680,6791,6791.5,6790.75,6791.25
1776040740,6791.25,6792,6790.5,6790.5
1776040800,6790.75,6792,6790.75,6792
1776040860,6792.25,6793.25,6791.25,6791.5
1776040920,6791.75,6792.75,6790.75,6791.75
1776040980,6791.5,6791.5,6790.75,6790.75
1776041040,6791,6791.75,6790.75,6791.75
1776041100,6791.5,6792.5,6791.25,6791.75
1776041160,6792,6792,6791.25,6791.75
1776041220,6791.75,6793.5,6791.75,6793.5
1776041280,6793.25,6795.25,6793.25,6794.25
1776041340,6794.5,6795,6794,6795
1776041400,6795,6795,6794,6794.75
1776041460,6794.75,6797.25,6794.5,6796.75
1776041520,6796.75,6798,6796.5,6797
1776041580,6797,6799.5,6797,6799
1776041640,6799,6800.5,6798.25,6799.5
1776041700,6799.25,6800.5,6798.75,6800
1776041760,6800,6800.25,6798.75,6798.75
1776041820,6799,6799.5,6798.5,6799.25
1776041880,6799,6799.75,6798.25,6798.75
1776041940,6798.5,6800.25,6798.25,6800.25
1776042000,6800.5,6803.5,6800.5,6802.75
1776042060,6802.5,6802.5,6801,6802
1776042120,6802,6802.5,6801.25,6801.5
1776042180,6801.5,6804.5,6801.25,6803.5
1776042240,6803.75,6804.75,6803.5,6803.5
1776042300,6803.25,6803.5,6802.25,6802.25
1776042360,6802.25,6802.25,6800.5,6800.75
1776042420,6801,6802.5,6801,6801.75
1776042480,6801.75,6802.5,6800.25,6801.25
1776042540,6801.25,6802.75,6801,6802.5
1776042600,6802.5,6807.75,6802.5,6806.5
1776042660,6806.75,6806.75,6804.75,6806.5
1776042720,6806.75,6807,6805.75,6805.75
1776042780,6805.75,6806.75,6804.75,6806.5
1776042840,6806.5,6807.75,6805,6805
1776042900,6805,6805.5,6803.5,6804.25
1776042960,6804,6804,6802.5,6803.25
1776043020,6803.25,6804,6803.25,6804
1776043080,6804,6804.75,6803.25,6803.5
1776043140,6803.75,6804.5,6803.5,6804
1776043200,6804.25,6805.25,6804.25,6804.5
1776043260,6804.25,6805,6804.25,6805
1776043320,6804.75,6804.75,6803.25,6803.5
1776043380,6803.5,6803.75,6802.75,6803
1776043440,6803.25,6803.75,6802.75,6802.75
1776043500,6803,6804.25,6802.75,6803.75
1776043560,6804,6804.5,6803.25,6803.75
1776043620,6804,6804.25,6803,6804
1776043680,6804.25,6805.25,6804,6805.25
1776043740,6805,6805,6804,6804.25
1776043800,6804.25,6804.25,6803,6803
1776043860,6803,6803.75,6802.75,6803
1776043920,6802.75,6805,6802.75,6804.75
1776043980,6805,6805.75,6805,6805.5
1776044040,6805.5,6806.5,6805.5,6806.25
1776044100,6806.25,6807,6806,6806.75
1776044160,6806.5,6806.5,6804.5,6805
1776044220,6804.75,6804.75,6804,6804
1776044280,6804.25,6804.5,6803.25,6803.5
1776044340,6803.75,6804,6803.25,6803.25
1776044400,6803.5,6803.75,6802.25,6802.25
1776044460,6802.25,6803,6801.25,6801.25
1776044520,6801.5,6801.75,6800.5,6801.5
1776044580,6801.5,6802,6800,6801.5
1776044640,6801.75,6802,6801,6801.25
1776044700,6801,6801.25,6800.25,6801.25
1776044760,6801.25,6802.25,6800.75,6801
1776044820,6800.75,6802,6800.75,6801.75
1776044880,6802,6804.75,6801.75,6803.5
1776044940,6803.5,6804,6803.25,6803.25
1776045000,6803.25,6805,6803.25,6804.25
1776045060,6804.25,6804.75,6804,6804.75
1776045120,6805,6805,6804,6804.25
1776045180,6804.5,6804.5,6804,6804.25
1776045240,6804.25,6804.25,6803.25,6803.75
1776045300,6803.75,6804.25,6803.5,6804.25
1776045360,6804.5,6805.5,6804.5,6805.5
1776045420,6805,6806.5,6805,6805.75
1776045480,6805.75,6805.75,6805,6805.5
1776045540,6805.25,6805.75,6804.75,6805.25
1776045600,6805.25,6805.25,6804,6804.25
1776045660,6804,6804.5,6803,6804.25
1776045720,6804.25,6804.25,6803.75,6804
1776045780,6804.25,6804.25,6803.25,6803.5
1776045840,6803.75,6805,6803.75,6804.25
1776045900,6804,6804.5,6804,6804
1776045960,6804,6804.5,6803.75,6803.75
1776046020,6803.5,6803.5,6802.5,6802.5
1776046080,6802.5,6803,6802.25,6802.75
1776046140,6802.75,6803,6802.25,6803
1776046200,6802.75,6802.75,6802,6802.5
1776046260,6802.25,6802.25,6801.25,6801.5
1776046320,6801.5,6801.75,6801.25,6801.25
1776046380,6801.25,6801.75,6800.75,6801.75
1776046440,6801.75,6802.25,6800.75,6801.25
1776046500,6801.5,6801.75,6801.25,6801.5
1776046560,6801.5,6802,6800.75,6800.75
1776046620,6800.75,6801.75,6800.75,6801.75
1776046680,6801.75,6802.5,6801.5,6802
1776046740,6802.25,6802.5,6802,6802.5
1776046800,6802.75,6803.75,6802.25,6803.5
1776046860,6803.75,6803.75,6802.5,6802.75
1776046920,6802.75,6803.25,6802.5,6802.75
1776046980,6802.75,6803.25,6802.5,6802.5
1776047040,6802.75,6803,6802.25,6802.5
1776047100,6802.75,6803.25,6802.5,6802.5
1776047160,6802.5,6802.5,6801.75,6802.25
1776047220,6802.25,6802.5,6801.75,6802.25
1776047280,6802.25,6802.75,6802,6802.25
1776047340,6802,6802.5,6802,6802.5
1776047400,6802.5,6803.25,6802,6803.25
1776047460,6803.25,6803.75,6803.25,6803.25
1776047520,6803.25,6803.25,6802.5,6802.75
1776047580,6802.5,6802.5,6801.5,6802
1776047640,6802,6803,6801.75,6803
1776047700,6802.75,6803.25,6802.75,6802.75
1776047760,6802.75,6803,6802.25,6802.25
1776047820,6802.5,6803,6802.25,6802.75
1776047880,6802.75,6802.75,6802.25,6802.5
1776047940,6802.5,6803.25,6802.5,6803.25
1776048000,6803,6803.5,6802.75,6803.25
1776048060,6803.25,6803.25,6802.75,6802.75
1776048120,6802.75,6803.25,6802.75,6803.25
1776048180,6803.25,6803.5,6803,6803.5
1776048240,6803.5,6804,6803.25,6803.5
1776048300,6803.5,6805.25,6803.5,6804.75
1776048360,6804.5,6804.5,6803.75,6804
1776048420,6804,6804.25,6803.25,6803.25
1776048480,6803,6803.75,6802.75,6803.75
1776048540,6803.75,6803.75,6802.5,6802.5
1776048600,6802.5,6803,6802.25,6802.75
1776048660,6802.75,6802.75,6802.5,6802.75
1776048720,6802.75,6803.5,6802.5,6803.25
1776048780,6803.5,6803.75,6803.25,6803.5
1776048840,6803.5,6803.75,6803.25,6803.75
1776048900,6804,6804.75,6804,6804.75
1776048960,6804.75,6805,6804.5,6804.75
1776049020,6804.75,6805.75,6804.75,6805.5
1776049080,6805.5,6806.25,6805.25,6805.75
1776049140,6805.75,6805.75,6805.25,6805.5
1776049200,6805.75,6807,6805.75,6806
1776049260,6806,6806,6804.75,6805.5
1776049320,6805.25,6805.75,6805,6805.75
1776049380,6805.5,6806.25,6805.5,6805.75
1776049440,6805.5,6805.5,6804.75,6804.75
1776049500,6804.75,6805,6804.5,6804.75
1776049560,6804.75,6804.75,6802.75,6803.5
1776049620,6803.5,6803.5,6802.75,6803.25
1776049680,6803.5,6804,6803.5,6803.75
1776049740,6803.75,6803.75,6802.75,6803
1776049800,6803,6803.25,6802.25,6802.75
1776049860,6802.75,6803.25,6801.5,6802
1776049920,6802,6802.75,6802,6802.5
1776049980,6802.5,6802.75,6802,6802.25
1776050040,6802.5,6803,6802,6802
1776050100,6801.75,6802.5,6801.75,6802
1776050160,6802,6802,6801.75,6801.75
1776050220,6802,6803,6802,6802.75
1776050280,6802.75,6803.25,6802.5,6803
1776050340,6803,6803,6802.5,6802.5
1776050400,6802.5,6802.75,6802.25,6802.25
1776050460,6802.25,6803.25,6802.25,6803
1776050520,6803,6804,6803,6803.75
1776050580,6803.75,6804,6803.5,6803.5
1776050640,6803.5,6803.75,6803.25,6803.5
1776050700,6803.5,6804,6803.25,6804
1776050760,6804,6805,6804,6805
1776050820,6805.25,6805.25,6804.75,6805
1776050880,6804.75,6805,6804.5,6804.5
1776050940,6804.5,6804.75,6804.25,6804.25
1776051000,6804.25,6804.5,6803.5,6803.5
1776051060,6803.75,6804.5,6803.75,6804.25
1776051120,6804.25,6804.25,6803.25,6803.25
1776051180,6803.25,6803.5,6802.75,6803
1776051240,6803,6803.25,6802.75,6803.25
1776051300,6803.25,6803.5,6802.75,6803
1776051360,6803,6803,6801.5,6801.75
1776051420,6801.75,6802.75,6801.5,6802
1776051480,6802,6802,6801.5,6801.75
1776051540,6802,6802,6801.5,6801.5
1776051600,6801.75,6802.25,6801.75,6802.25
1776051660,6802.25,6803,6802.25,6803
1776051720,6803,6803.5,6803,6803.25
1776051780,6803.25,6804,6803.25,6803.75
1776051840,6804,6804,6803.25,6803.5
1776051900,6803.75,6803.75,6802.75,6802.75
1776051960,6802.75,6802.75,6801.5,6801.75
1776052020,6802,6802.25,6801.5,6802
1776052080,6802.25,6802.25,6801.5,6801.75
1776052140,6802,6802.25,6801.5,6802.25
1776052200,6802,6802.5,6800.75,6801.5
1776052260,6801.5,6802,6801.25,6801.25
1776052320,6801,6801.5,6801,6801.5
1776052380,6801.5,6801.75,6801,6801.5
1776052440,6801.25,6801.5,6801,6801.25
1776052500,6801.25,6801.5,6801,6801.5
1776052560,6801.5,6801.75,6801.25,6801.75
1776052620,6801.75,6802,6801.5,6801.75
1776052680,6801.75,6802.25,6801.75,6802
1776052740,6802,6802.25,6801.25,6801.25
1776052800,6801.5,6801.75,6801.25,6801.5
1776052860,6801.25,6801.5,6800.25,6800.5
1776052920,6800.25,6801,6799.25,6800.75
1776052980,6800.75,6801,6800.25,6800.5
1776053040,6800.25,6801,6799.5,6801
1776053100,6800.75,6801,6800.25,6800.25
1776053160,6800.5,6801,6800.5,6800.5
1776053220,6800.5,6800.75,6800,6800.25
1776053280,6800.25,6801.25,6800.25,6800.75
1776053340,6801,6801.75,6801,6801.5
1776053400,6801.5,6801.75,6800.75,6801.25
1776053460,6801.25,6801.75,6801.25,6801.5
1776053520,6801.5,6802,6801.5,6802
1776053580,6802,6802.75,6801.75,6802.5
1776053640,6802.75,6803,6802,6802.25
1776053700,6802.25,6802.5,6802.25,6802.25
1776053760,6802.25,6803.5,6802,6803.25
1776053820,6803.5,6803.5,6802.75,6803.5
1776053880,6803,6804,6803,6803.75
1776053940,6804,6804.75,6803.5,6804.5
1776054000,6804.5,6804.75,6803.75,6803.75
1776054060,6803.75,6803.75,6802,6802.75
1776054120,6802.75,6803.25,6802.5,6803
1776054180,6803,6803.5,6803,6803
1776054240,6803,6803.25,6803,6803
1776054300,6803.25,6804.75,6803.25,6804.5
1776054360,6804.25,6804.75,6804,6804.75
1776054420,6804.75,6805,6804.25,6804.75
1776054480,6804.5,6805.5,6804.5,6804.75
1776054540,6805,6805.25,6804.5,6804.5
1776054600,6804.75,6805,6804.5,6805
1776054660,6805,6805.5,6805,6805
1776054720,6805,6805,6804.5,6804.5
1776054780,6804.5,6804.75,6804,6804.25
1776054840,6804.25,6805,6804.25,6804.75
1776054900,6804.75,6805,6804.5,6804.75
1776054960,6804.5,6804.75,6804.25,6804.25
1776055020,6804.25,6804.75,6804.25,6804.25
1776055080,6804.25,6804.5,6804.25,6804.25
1776055140,6804,6804.25,6803.75,6804
1776055200,6804,6804.75,6804,6804.5
1776055260,6804.75,6805.25,6804.5,6805
1776055320,6805.25,6806,6805.25,6805.75
1776055380,6805.25,6805.5,6804,6804.25
1776055440,6804.25,6805.5,6804,6804.25
1776055500,6804.25,6804.5,6803.5,6803.5
1776055560,6803.75,6804.25,6803.5,6804.25
1776055620,6804.25,6804.25,6803.75,6803.75
1776055680,6803.75,6804,6803.75,6804
1776055740,6803.75,6805,6803.5,6804.75
1776055800,6805,6805,6804.25,6804.5
1776055860,6804.75,6804.75,6804.25,6804.5
1776055920,6804.5,6805,6804.5,6804.75
1776055980,6804.75,6805.5,6804.5,6805.5
1776056040,6805.75,6810,6805.5,6807.5
1776056100,6807.75,6811,6807.75,6810
1776056160,6810.25,6810.25,6808.75,6809.5
1776056220,6809.5,6809.75,6808.5,6808.75
1776056280,6808.5,6809,6808.25,6808.25
1776056340,6808.25,6808.25,6807.25,6807.75
1776056400,6807.5,6808.5,6806.5,6806.75
1776056460,6806.75,6808,6806.25,6807.75
1776056520,6807.75,6808.25,6807.5,6808
1776056580,6808,6808,6807.25,6807.5
1776056640,6807.5,6808.25,6807.5,6807.75
1776056700,6807.75,6808.25,6807.75,6808
1776056760,6807.75,6808.5,6807.5,6807.75
1776056820,6807.75,6807.75,6806.75,6807.5
1776056880,6807.5,6808,6807.25,6807.5
1776056940,6807,6807,6805.75,6806.25
1776057000,6806.25,6806.75,6806,6806.5
1776057060,6806.75,6806.75,6804.75,6805
1776057120,6805.25,6805.5,6805,6805.5
1776057180,6805.5,6805.75,6805,6805.75
1776057240,6805.75,6806,6805.5,6805.75
1776057300,6805.75,6806.75,6805.75,6805.75
1776057360,6805.75,6805.75,6805,6805.25
1776057420,6805.25,6805.25,6802.25,6804.75
1776057480,6804.75,6805.25,6804.75,6805
1776057540,6804.75,6805,6804.5,6804.75
1776057600,6805,6806,6804.5,6805.75
1776057660,6805.75,6806.5,6805.5,6806.5
1776057720,6806.5,6809.25,6806.25,6809.25
1776057780,6809.25,6809.5,6808,6808.75
1776057840,6808.5,6809,6808,6808.5
1776057900,6808.5,6809.25,6808.25,6808.5
1776057960,6808.25,6808.25,6807.75,6808.25
1776058020,6808.25,6808.75,6808,6808
1776058080,6808.25,6808.5,6807.5,6808
1776058140,6808,6808,6807.25,6807.5
1776058200,6807.75,6807.75,6806.5,6806.5
1776058260,6806.75,6807,6806.25,6806.5
1776058320,6806.25,6806.75,6806,6806.75
1776058380,6806.75,6807,6806.5,6806.75
1776058440,6806.75,6807.5,6804.75,6806.75
1776058500,6807,6807.75,6807,6807.5
1776058560,6807.5,6807.5,6804.75,6807
1776058620,6807,6807.25,6806.5,6806.75
1776058680,6806.75,6807,6806.25,6806.5
1776058740,6807,6807.5,6806.25,6806.5
1776058800,6806.25,6806.5,6805.75,6805.75
1776058860,6806,6806,6805.5,6805.5
1776058920,6805.75,6806.75,6805.75,6806.75
1776058980,6806.75,6807,6806,6806.25
1776059040,6806,6806.5,6805.75,6806.25
1776059100,6806.5,6807.5,6806.25,6807.5
1776059160,6807.75,6808.25,6807.5,6808
1776059220,6807.75,6807.75,6807.25,6807.25
1776059280,6807.5,6807.75,6807.25,6807.25
1776059340,6807.25,6807.5,6807,6807.25
1776059400,6807.25,6807.25,6806.75,6807
1776059460,6807,6807.5,6806.75,6807
1776059520,6806.75,6807,6806.25,6806.75
1776059580,6806.75,6807,6806.5,6806.75
1776059640,6806.75,6807.25,6806.75,6807.25
1776059700,6807,6807.25,6806.75,6807
1776059760,6807.25,6809.75,6807.25,6808.75
1776059820,6808.75,6809,6808.25,6808.25
1776059880,6808.25,6808.5,6808,6808.25
1776059940,6808,6808.5,6808,6808.25
1776060000,6808.5,6810.75,6808.5,6810.75
1776060060,6810.75,6811.25,6808.75,6810.75
1776060120,6810.75,6812.5,6810.75,6811
1776060180,6810.5,6811.5,6810.25,6810.5
1776060240,6810.5,6811.5,6810,6810.75
1776060300,6811,6811.25,6810.5,6810.5
1776060360,6810.5,6810.5,6808.75,6809.5
1776060420,6809.5,6810.25,6809.5,6809.75
1776060480,6809.75,6811.5,6809.75,6810.5
1776060540,6810.75,6811,6810.25,6810.75
1776060600,6810.75,6811.25,6810.25,6810.25
1776060660,6810.5,6810.5,6809.5,6810.5
1776060720,6810.5,6812.25,6810.5,6811.75
1776060780,6811.5,6811.5,6810.5,6810.5
1776060840,6810.25,6811,6810,6811
1776060900,6811,6812,6810.75,6811.75
1776060960,6811.75,6812.5,6811.5,6812
1776061020,6812,6814.75,6812,6813
1776061080,6813,6813.25,6812.5,6813.25
1776061140,6813.5,6814,6813.25,6813.5
1776061200,6813.25,6814.25,6812.5,6814
1776061260,6814,6816.75,6814,6815
1776061320,6814.5,6815.25,6814.5,6815
1776061380,6815,6815.5,6814.5,6815.25
1776061440,6815.5,6816.5,6815,6815.75
1776061500,6815.75,6816.75,6815.5,6816.5
1776061560,6816.25,6816.25,6814.75,6814.75
1776061620,6814.75,6816,6814.5,6815.75
1776061680,6815.5,6815.75,6814.75,6815
1776061740,6815,6815,6814.25,6815
1776061800,6815,6816,6814.5,6815.5
1776061860,6815.5,6815.5,6812.5,6812.75
1776061920,6813,6813.5,6812.75,6812.75
1776061980,6813,6813,6812.5,6813
1776062040,6813,6813.25,6812.5,6813
1776062100,6813.25,6813.75,6813,6813.25
1776062160,6813.25,6814,6812.5,6812.5
1776062220,6812.25,6813,6812,6812.75
1776062280,6812.5,6812.75,6812.25,6812.5
1776062340,6812.5,6813.5,6812.5,6813.5
1776062400,6813.5,6814,6813.5,6813.75
1776062460,6813.75,6813.75,6813.25,6813.25
1776062520,6813.25,6813.75,6812.5,6812.75
1776062580,6812.75,6813.5,6812.5,6812.5
1776062640,6812.5,6813,6812.25,6812.75
1776062700,6812.75,6812.75,6812,6812.75
1776062760,6812.75,6813.75,6812.5,6813.5
1776062820,6813.5,6814,6813.25,6813.75
1776062880,6813.5,6813.75,6812.5,6812.75
1776062940,6812.75,6813.25,6812,6812.25
1776063000,6812.5,6812.5,6812,6812.25
1776063060,6812.5,6813,6812.25,6812.5
1776063120,6812.25,6813,6812.25,6812.75
1776063180,6812.75,6813,6812.25,6813
1776063240,6812.75,6813.25,6812.5,6813.25
1776063300,6813.25,6813.75,6813,6813.75
1776063360,6813.75,6814,6812.75,6814
1776063420,6814,6814,6813.5,6813.5
1776063480,6813.75,6814.25,6813.5,6814.25
1776063540,6814.25,6814.5,6813.75,6814.5
1776063600,6814.5,6816.5,6814.5,6816.5
1776063660,6816.5,6817.25,6815.75,6817
1776063720,6816.75,6817,6816,6817
1776063780,6816.75,6817.25,6815,6815.5
1776063840,6815.75,6816.5,6815.25,6816.25
1776063900,6816.5,6816.75,6816,6816.5
1776063960,6816.5,6816.75,6815,6815.5
1776064020,6815.5,6815.5,6814.25,6814.75
1776064080,6814.75,6815.5,6814.75,6815.5
1776064140,6815.75,6815.75,6814.25,6814.75
1776064200,6814.75,6815.75,6814.75,6814.75
1776064260,6815,6815.5,6814.5,6815.5
1776064320,6815.5,6815.75,6814.5,6815
1776064380,6815,6815.25,6814.75,6815.25
1776064440,6815.25,6816,6815,6815.5
1776064500,6815.25,6815.25,6814.25,6815
1776064560,6814.75,6815,6814.25,6814.5
1776064620,6814.5,6815,6814.5,6814.75
1776064680,6815,6816.5,6814.75,6816.5
1776064740,6816.5,6818.25,6816.25,6817.5
1776064800,6817.5,6817.5,6815.25,6816
1776064860,6816.25,6816.25,6815.25,6815.75
1776064920,6815.75,6816.25,6814,6814
1776064980,6814.5,6814.5,6813.75,6814
1776065040,6813.75,6813.75,6811.5,6812
1776065100,6812.25,6812.5,6811,6811.75
1776065160,6811.75,6812,6810,6811
1776065220,6811,6814,6810.75,6813.75
1776065280,6813.75,6816,6813.75,6815
1776065340,6814.75,6816,6814.25,6815.75
1776065400,6816,6817,6815.75,6816.5
1776065460,6816.75,6817,6816,6816
1776065520,6816,6816.25,6815.5,6815.5
1776065580,6815.5,6815.75,6814.5,6814.75
1776065640,6814.75,6815,6814,6814.25
1776065700,6814.5,6814.5,6813,6814.25
1776065760,6814.25,6814.25,6813.25,6813.5
1776065820,6813.5,6813.5,6812.75,6813.25
1776065880,6813.25,6814.25,6813,6814
1776065940,6814,6815,6814,6814.5
1776066000,6814.25,6815.25,6814,6815.25
1776066060,6815.25,6815.5,6814,6814.5
1776066120,6814.75,6815,6814,6814.75
1776066180,6814.75,6814.75,6813.5,6814.25
1776066240,6814.25,6814.75,6814,6814.75
1776066300,6814.75,6815,6812.25,6812.5
1776066360,6812.5,6812.75,6810.75,6810.75
1776066420,6810.75,6812,6810.5,6812
1776066480,6812,6813.5,6812,6813.25
1776066540,6813.25,6814,6811.75,6812
1776066600,6811.75,6812,6810.75,6811.75
1776066660,6811.75,6812.5,6811.25,6812.5
1776066720,6812.5,6812.5,6811.25,6811.25
1776066780,6811.5,6811.5,6810.75,6811.25
1776066840,6811.25,6812.25,6811.25,6812
1776066900,6811.75,6812,6811.5,6811.5
1776066960,6811.5,6812.5,6811.5,6812
1776067020,6812,6812,6811.5,6811.75
1776067080,6811.75,6812.75,6811.75,6812.75
1776067140,6812.5,6812.75,6812,6812.5
1776067200,6812.25,6814.75,6812,6814.75
1776067260,6814.5,6815.5,6813.5,6815.25
1776067320,6815.25,6818.25,6814.25,6818
1776067380,6817.75,6819,6816.5,6816.5
1776067440,6817,6818.25,6816.25,6818.25
1776067500,6818,6818.75,6817.5,6818
1776067560,6818,6818,6815.75,6816
1776067620,6816.25,6817,6815.75,6816.5
1776067680,6816.25,6816.25,6813.75,6814.75
1776067740,6814.75,6815.5,6814.5,6815.25
1776067800,6815.5,6816,6814.25,6816
1776067860,6816,6816.5,6815.25,6815.75
1776067920,6815.75,6816,6814.75,6815
1776067980,6815,6816,6814.75,6815.75
1776068040,6816,6816.75,6815,6815.5
1776068100,6815.25,6815.5,6814,6814.75
1776068160,6814.5,6814.75,6813.75,6814.75
1776068220,6814.5,6815.5,6814.5,6815.25
1776068280,6815.25,6816.75,6815,6816.5
1776068340,6816.75,6817,6816,6816
1776068400,6816.25,6816.25,6815,6816
1776068460,6815.75,6817.5,6815,6817.25
1776068520,6817.25,6818.5,6816.75,6818.25
1776068580,6818,6818,6817.5,6817.75
1776068640,6817.5,6818.75,6817.25,6817.75
1776068700,6817.75,6819.5,6817.75,6819.25
1776068760,6819,6819.75,6818.5,6819
1776068820,6819,6819.5,6818.75,6819.25
1776068880,6819.5,6819.75,6818.5,6819
1776068940,6819.25,6819.25,6818.25,6818.25
1776069000,6818.5,6819,6817.25,6818.5
1776069060,6818.75,6819,6817.25,6817.75
1776069120,6817.5,6817.75,6816.5,6816.5
1776069180,6816.5,6816.75,6815,6816.5
1776069240,6816.5,6816.75,6815.5,6816
1776069300,6816,6817,6815,6815.25
1776069360,6815.25,6815.25,6812,6812.75
1776069420,6812.75,6814,6812.5,6813.75
1776069480,6813.5,6814.25,6813,6813.5
1776069540,6813.25,6813.25,6812,6812.25
1776069600,6812.25,6812.5,6810.75,6811.5
1776069660,6811.75,6812.25,6810.25,6812
1776069720,6812.25,6812.5,6811.5,6812
1776069780,6812.25,6813.75,6812.25,6813.75
1776069840,6813.5,6814.25,6813,6813.75
1776069900,6813.75,6814,6812,6812.25
1776069960,6812.25,6814,6812,6813.25
1776070020,6813.5,6815.5,6813,6815.25
1776070080,6815.25,6815.75,6814.25,6814.5
1776070140,6814.5,6814.75,6813.5,6814
1776070200,6814,6814.5,6813.25,6813.25
1776070260,6813,6813,6812.25,6812.75
1776070320,6812.75,6813.5,6812.5,6813.5
1776070380,6813.5,6814,6813.25,6813.25
1776070440,6813,6814.75,6813,6814.75
1776070500,6814.5,6815,6814.25,6814.75
1776070560,6814.5,6814.5,6813.75,6814.5
1776070620,6814.75,6815,6813.25,6813.5
1776070680,6813.5,6814.25,6813.25,6814.25
1776070740,6814,6814,6813,6813.25
1776070800,6813.25,6820,6813.25,6815.75
1776070860,6815.5,6817,6815.25,6816.75
1776070920,6816.5,6817,6816,6816.25
1776070980,6816,6818.75,6816,6817.5
1776071040,6817.5,6817.5,6815.75,6817.25
1776071100,6817.5,6818.75,6816.75,6817.75
1776071160,6818,6818,6816,6816.5
1776071220,6816.5,6817.75,6816.25,6817.75
1776071280,6817.75,6818.5,6817.25,6817.75
1776071340,6817.5,6817.5,6815,6815.5
1776071400,6815.75,6815.75,6813.75,6814.5
1776071460,6814.5,6814.75,6814,6814.5
1776071520,6814.25,6814.75,6814,6814.25
1776071580,6814,6814.5,6813.75,6814.25
1776071640,6814.25,6815,6814.25,6815
1776071700,6815,6815.75,6814.5,6814.75
1776071760,6814.75,6816.25,6814.5,6816
1776071820,6816.25,6816.75,6815.75,6816.5
1776071880,6816.5,6816.75,6816.25,6816.75
1776071940,6816.75,6818,6816.75,6817.75
1776072000,6817.5,6818.25,6817.5,6818.25
1776072060,6818,6818.5,6817.75,6818.25
1776072120,6818,6818.25,6817.25,6817.5
1776072180,6817.5,6818,6817.25,6817.75
1776072240,6817.5,6817.5,6816.75,6817.5
1776072300,6817.5,6817.5,6817.25,6817.25
1776072360,6817,6817.5,6817,6817.5
1776072420,6817.75,6819,6817.5,6818.25
1776072480,6818.25,6819,6817,6817.25
1776072540,6817.25,6817.5,6817,6817
1776072600,6817,6817.25,6816.5,6816.75
1776072660,6817,6818,6817,6817.75
1776072720,6817.5,6817.5,6816,6816.5
1776072780,6816.25,6816.75,6816,6816.5
1776072840,6816.25,6818,6816,6818
1776072900,6818,6819,6818,6818.25
1776072960,6818.25,6818.5,6817.5,6817.75
1776073020,6817.75,6818.25,6817.75,6817.75
1776073080,6817.75,6817.75,6816.5,6816.75
